platform,product_id,product_name,rating,review_text,date,label
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,3,"Đây là cuốn sách tuyệt vời.
Về hình thức, có thể trong quá trình vận chuyển hoặc lỗi ban đầu mà sách bị nhăn phần gáy dưới, nhưng trong mức chấp nhận được. Mong tiki giao hàng những lần sau bọc thêm lớp mút xốp hoặc lớp giấy/báo để tránh làm sách hư hỏng (nếu lỗi do quá trình vận chuyển)",2021-07-10,Neutral
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,5,"Mình mua trong đợt sale dọn kho Nhã Nam kết hợp cùng tiki nên giá mua khá rẻ. Đặt hàng vào hôm trước, hôm sau đã nhận được ngay, đơn được tặng kèm quà. Sách được đóng gói trong hộp, tuy nhiên bìa mặt sau có một vết lõm vào, chắc là lúc sách trong kho bị cấn nên có để lại vết. Tổng thể thì đều ổn.",2021-12-16,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,5,"Sau khi đọc xong và khép lại những trang sách cuối cùng, ""Cây cam ngọt của tôi"" thực sự để lại cho mình nhiều cảm xúc. Đúng như tác giả nói, ""Chuyện kể về 1 cậu bé trên hành trình khám phá nỗi đau và tình yêu thương"". Có lẽ vì vậy mà cậu bé của chúng ta phải trải qua rất nhiều đau khổ để tìm thấy được tình yêu thương và sự trìu mến vô bờ, nhưng rồi cuối cùng yêu thương chẳng thể giữ lại, thứ ở bên cậu vẫn là nỗi đau và sự mất mác. Sách thật sự rất hay và cuốn ạ, càng về sau sẽ càng xúc động",2022-05-26,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,4,"Đẹp, shipper thân thiện nhưng Tiki Trading tuy rẻ nhưng đóng gói luôn sơ sài, dù không thiệt hại quá nhiều về mặt tổng thể nhưng do không bọc gì nhiều nên có bị bong bìa chút do va chạm.",2022-03-14,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,5,"Giao hàng nhanh
Sách k bị bóp méo gì
Đóng hàng cẩn thận
Thấy mọi người rivew hay nên mua về đọc thử",2023-03-25,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,5,"Tác phẩm quá nổi tiếng rồi. Đôi khi: 1 sự kiện, 1 con người ta gặp trong đời sẽ cứu rỗi, thay đổi cuộc đời ta",2024-11-10,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,5,Mình thích kiểu mua sách ngẫu hứng không cần tìm hiểu quá nhiều về sách cũng như xem review nên mình không đặt kì vọng hay cần biết trước cốt truyện. Lại một tự sự về tiểu thơ cơ cực - lần này ở Brazil về một cậu bé “black sheep of the family” nên đôi khi câu chữ và ngữ cảnh hơi nửa mơ nửa thực (giống đảo mộng mơ của NNA). Và cái ám ảnh mình là lời đề tặng của tác giả về hai người chị em đã ra đi của tác giả - đọc truyện mới thấy thương vì họ là những người rất hồn nhiên. Và những sự tử tế khác cậu bé đã gặp trong hành trình lớn lên,2021-06-20,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,5,"Đây là lần đầu tiên em nêu cảm nhận của mình về một cuốn sách nào đó. Nó hơi khó khăn vì em không biết phải miêu tả như thế nào
Theo cảm nhận của em thì cuốn sách này cũng ổn , trong khi đọc, có vài đoạn khiến em cũng khóc lên khóc xuống khá nhiều,  nhưng khi đọc xong rồi cũng không còn đọng lại ấn tượng gì mấy. Em cảm động vì cậu bé đáng lẽ ra chỉ ở cái tuổi tò mò nghịch ngợm là chuyện bình thường, chỉ vì hoàn cảnh mà cậu bị buộc phải hiểu chuyện sớm như vậy. Nhưng cuốn này ko bị ám ảnh như vài người hay review đâu, em vẫn cảm nhận dc lòng người ở trong câu truyện này. Nói chung cũng rất đáng để mình trải nghiệm.",2022-10-25,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,5,Sách rất hay và ý nghĩa,2026-01-10,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,5,"Mình đã khóc khi đọc câu chuyện này. Nhân vật chính là 1 cậu bé 5 tuổi vô cùng đáng yêu, tinh nghịch nhưng cũng thật tình cảm. Cậu bé có những tình bạn thật đẹp với tự nhiên, 1 trí tưởng tượng vô cùng phong phú về tg xung quanh và trên hết tình bạn của cậu với người bạn lớn tuổi làm mình cảm động sâu sắc. Đây là 1 tác phẩm văn học xuất sắc.",2022-10-23,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,5,"Giao hàng nha
không trầy xước
Nhân viên thân thiện
Now đóng gói nhanh quá nên chỉ có hộp, không chèn khe, giao từ kho SG nên sách còn nguyên.",2022-10-07,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,4,"Một cuốn sách hay đáng để đọc thử, ngắn gọn dễ đọc. Zeze tinh ranh nghịch ngợm nhưng thế giới nội tâm lại cực phong phú, nhạy cảm và còn là đứa trẻ cực kì hiểu chuyện. Khá nhiều nhân vật và tên khó nhớ.",2023-02-14,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,5,"sách đẹp, mình thích giấy thơm hơn mà giấy này k thơm. mình mới đọc đến đoạn cây cam ngọt xuất hiện thôi nhưng thấy nội dung cũng khá cuốn, câu chuyện dễ thương và sự ngây thơ của nhân vật làm mình cứ muốn đọc tiếp, nhưng một nhân vật khác tại nhà mình còn ngây thơ hơn đang đòi ru ngủ nên mình phải đặt sách xuống và viết nhận xét này. 😁😁",2022-05-05,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,5,"giao hàng lẹ, đặt buổi tối và ngay cuối tuần nhưng t2 mình đã nhận đc hàng. về quyển sách thì rất hay, nội dung lôi cuốn và rất xúc động. nhiều câu nói hay khiến mình lặng lại đôi chút ở 1 cậu bé chỉ 5 tuổi. Thật buồn khi 1 cậu bé ở chừng tuổi đó lại quá hiểu chuyện, hiểu chuyện đến nổi đau lòng. Mình khóc khá nhiều với quyển sách này😿",2021-11-18,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,5,"Sách mới , đẹp thơm , thích nghe mùi sách 😂đóng gói ok , sách đang hot nên mua về đọc thử ❤️",2024-08-11,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,5,"Một quyển sách tuyệt vời viết dưới góc nhìn của một em bé. Mình thấy thật may mắn khi đọc được một quyển sách hay đến vậy.
Mùa dịch nên tiki không thể ship hàng nhanh như bình thường nhưng quyển nào cũng được bọc nilon nên rất phẳng phiu sạch sẽ 💯",2021-08-18,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,5,"Sách được gói cẩn thận, mùi giấy mới thích quá hehe. Giá cả hợp lý nè, giao hàng cũng nhanh nữa, 2 ngày là mình nhận được rùi. nói chung rấc okela nha",2022-02-07,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,5,"Sách ko có seal nhưng khá mới, chữ to, rõ ràng. Bên trong có 1 trang bị mờ chữ.
Nội dung nhẹ nhàng, dễ hiểu, phù hợp nhiều lứa tuổi.",2024-07-25,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,5,"Nội dung dễ đọc, dễ thương và ý nghĩa",2025-09-26,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,5,"Cảm động, đọc truyện mà chốc chốc lại lấy khăn giấy chấm mắt. Rất nên mua nha",2025-03-09,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,5,"Tuổi thơ chúng ta có thể sẽ có người có trải nghiệm như tác giả, tâm sự cùng đồ chơi, nhưng suy nghĩ non nớt, những thứ mới mẻ tiếp nhận, những lúc buồn vui, bởi vì ba mẹ vất vả và bận bịu để lo cho chúng ta 1 cuộc sống đầy đủ vật chất…",2022-02-18,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,5,"zezé ở phần 1 làm mình không thích nổi vì cậu bé quá nghịch, nhưng đọc phần 2 cảm xúc của mình lại khác, thương e hơn vì e hiểu chuyện như thế nào, chịu đựng nổi đau khi bị xem là đứa con của quỷ, nhựng trận đòn mà em không đáng bị nhận khiến người đọc thổn thức, nức nở vì em. Sống dưới sự nghèo khổ thì cơ cực biết bao nhiêu, nghèo khổ đã đem đến sự tủi hờn cho em, cho gia đình em, nảy sinh ra sự ngăn cách khi mà điều nhỏ nhoi là em muốn mọi người hiểu em hơn, yêu thương e hơn. Cũng vui vì e có người chị tuyệt với như chị Glória, của ông Manual và cây cam Pinkie,.. những người như thấu hiểu tâm hồn, chia sẻ cảm nhận cùng em",2022-04-16,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,5,"Tên sách ngọt mà câu chuyện lại không ngọt chút nào. Rất đắng là đằng khác 
Nếu bạn cảm thấy cuộc đời tồi tệ với bản thân, hãy đọc quyển sách này. Nó sẽ phần nào giúp bạn vượt qua những chông gai của cuộc sống",2022-12-03,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,5,Sách chất lượng nhưng mình xem nhận xét của mọi người thì thấy được bọc kiếng và đóng gói kĩ càng nhưng khi mình nhận lại k được bọc kiếng và đóng gói méo mó và bị hở nên sách hơi bụi nên hơi buồn. Tuy nhiên chất lượng sách vẫn ok mong shop lần sau bọc kiếng và đóng gói cẩn thận hơn hộ mình nhé !,2022-04-13,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,5,"Nghe bảo động cảm động nên coi thử có rớt giọt nước mắt nào không.
Lần đầu thấy sách gói trong màng thực phẩm :)) 
Mua 4 cuốn, cả 4 gáy đều bị móp méo. dù phí vận chuyển rẻ nhưng mà cẩn thận giúp mk.",2023-07-24,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,5,"Một cuốn sách thật tuyệt vời, tôi đã đọc xong nó chỉ trong một ngày và vẫn thấy ch thỏa mãn, phải chi nó dày hơn một tí, bìa sách rất đẹp và cái màu bìa rất cuốn mắt, nó có một cái gì đó rất giống một câu chuyện cổ tích phương Tây, phải chi có bookmark nữa thì thì tốt.",2022-09-23,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,5,"Hàng giao nhanh, đóng gói gọn gàng, xinh xắn. Sách in đẹp. Mua sách từ Tiki lúc nào cũng hài lòng với khâu đóng gói. Luôn chỉn chu và cẩn trọng.",2023-01-30,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,5,"“Vị chua chát của cái nghèo hoà trộn với vị ngọt ngào khi khám phá ra những điều khiến cuộc đời này đáng sống….” 
Kẻ không thích em thì gọi là con có dòng máu quỷ, người hiểu lòng em thì gọi em là trái tim vàng..  cảm ơn em, vì cuộc đời này thật tử tế và đáng sống.. thương em.. Zezé ❤️",2021-10-24,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,5,"Đầu tiên, mình rất rất hài lòng về dịch vụ vận chuyển của Tiki Trading. Đặt lúc 8h tối hôm trước 9h sáng hôm sau đã xuống nhận hàng luôn. Nhanh đến chóng mặt ?
Thứ hai, đóng gói hàng chắc chắn. Chỉ tiếc là sách bên trong không được bọc chống xóc cẩn thận nên 1 trong 3 quyển mình mua đã bị móp, méo phần gáy sách nhưng không sao, mình có thể bỏ qua. ?
 Cuối cùng về nội dung. Mình như bị cuốn vào một thế giới của một đứa trẻ lên 5 nhưng hiện thực tàn khốc đã khiến cho em phải ""hiểu chuyện"" từ rất sớm. Một câu truyện trầm lắng, đáng để người lớn phải suy ngẫm và một cái kết đầy hoài niệm. Cuốn tự truyện này không khiến mình ngạc nhiên hay có cảm xúc dâng trào xuyên suốt cuốn sách nhưng mình cứ thế bị cuốn theo diễn biến tâm lý của đứa trẻ, thực sự khiến mình có ấn tượng sâu sắc từ lần đọc đầu tiên. Rất đáng đọc!",2021-05-08,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,5,Mình mua thêm để làm quà giáng sinh cho mấy đứa em. Sách rất đẹp. Thời tiết không tốt mưa nhiều nhưng bao bọc kỹ càng. Giao hàng đúng hẹn.,2023-12-23,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,5,"tr ơi đây chắc là cuốn sách mà phải đến 85% các bạn trẻ đều đọc
sách xinh lắm luôn á, giao hàng nhanh, gói hàng cẩn thận nữa 10000 đỉm",2023-07-10,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,5,"Mỗi truyện có trẻ con mình lại xúc động vô cùng. Truyện cho mình thấy và hiểu hơn được vật chất tác động thực tế đến con người thế nào và với những con người không, hoặc chưa bị vật chất ảnh hưởng đến ý thức họ khát khao điều gì",2022-02-27,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,5,"Một câu chyyện buồn nhưng cũng thật hay. Đặt ra muôn vàn câu hỏi về tình yêu thương và mơ ước. Làm sao để yêu thương và để người khác cảm nhận được tình yêu ấy? Làm sao để giúp người khác tin tưởng hơn vào chính họ,vào ước mơ mà họ hằng ấp ủ, rằng mọi khả năng đều có thể và mọi hi vọng đều khả thi? Làm sao để những đứa trẻ đều cảm nhận được sự yêu thương và có niềm tin vào cuộc sống? Làm sao để người ta hiểu được lý do tại sao mình được sinh ra? Đó là niềm vui, niềm mong ước hay chỉ là gánh nặng thêm vào cuộc sống của người khác? Làm sao và làm sao nữa? Làm sao có thể sống tiếp với thế giới tưởng tượng mà bỏ rơi sự thật nghiệt ngã đang diễn ra quanh mình? Làm sao? Làm sao nữa? Liệu mình có thể làm gì để những chuyện đau lòng ấy không tiếp diễn hoặc không một cậu bé, cô bé nào sẽ lại chịu những vết thương đau và sâu như thế? Làm sao và làm sao? Mình đã đọc xong rất lâu trước khi viết những dòng review này nhưng những câu hỏi ấy vẫn luôn chiếm trọn tâm trí khi nghĩ lại. Nếu thế giới không tồn tại nỗi đau và bất hạnh thì sẽ thế nào nhỉ?",2022-03-30,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,5,Trên cả mong đợi. Sách đẹp mà xịn cực luôn nha mn. Giao hàng thì siêu nhanh. Có điều tiki lần sau cho mình cái hộp đẹp 1 tí để sự sung sướng được trọn vẹn chứ cho cái hộp móp thế này thì hơi bị buồn 1 tí đấy. Nhưng sách thì xịn xò x100 mn chắc chắc phải đặt sách trên tiki ngay đi ko phải chần chừ đâu. Đảm bảo sẽ ko hối hận khi mua sách ở tiki nhé. Moa moa :3,2021-10-16,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,5,"Câu chuyện về cậu bé 5 tuổi rất cảm động mn ạ. Mình đã khóc khi đọc nó. Tác phẩm rất hay và cảm xúc, rất đáng mua. Dành cho cả trẻ em và người lớn.",2021-12-12,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,5,Truyện kể về một cậu bé trên hành trình tìm lại chính mình. Đôi khi với trẻ con chúng ta cần nhẫn lại yêu thương và thấu hiểu. Nhưng vì cuộc sống vất vả mà ta vô tình làm tổn thương con tổn thương chính chúng ta,2022-12-24,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,2,"Tiki làm ơn gói hàng kĩ giúp giùm em, bọc chống sốc hiện tại vô cùng phổ biến, giá thành cũng không cao, một cuộn 100m hình như chỉ khoảng 200k đổ lại thôi mà vẫn kiên trì với phong thái gói hàng kiểu một hộp một sách một đôi người ạ?",2022-03-22,Negative
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,5,"Tiki giao hàng nhanh, mình đặt hàng hôm 23.09 nhưng do dịch nên dự kiến *** mới giao, nhưng 29.09 thì mình nhận được rồi. 
Mình chưa đọc xong sách nhưng đọc trước 3 chương đầu thì thấy truyện rất dễ thương, đọc cảm giác rất nhẹ nhàng, không biết về sau sẽ có những chuyện gì nhưng hiện tại mình thấy rất thích.",2021-09-29,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,4,"Giao hàng nhanh quá nè! Tối hôm qua đặt hàng ở Huế mà trưa mai đã có hàng giao từ Đà Nẵng vào rồi. Sách xinh lắm, nguyên i bao bì. Nội dung mình nghe review nhiều rồi với cả cũng hứng thú nên chắc chắn sẽ đọc nhanh thôi ^^",2021-07-08,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,5,Sách hay. Cảm động. Để lại cho mình nhiều bài học sâu sắc. Cảm ơn người viết ra cuốn sách này. Nên mua nha.,2022-12-07,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,5,"giao hàng nhanh. đóng gói cẩn thận. tiki chưa khi nào làm thất vọng vụ đóng gói
còn nội dung của sách thì đợi đọc xong review sau ạ",2024-01-06,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,5,Trí tưởng tượng phong phú và niềm khao khát được yêu thương đã tạo nên một câu chuyện đau thương và ngọt ngào trong hành trình khám phá hạnh phúc của một cậu bé.,2023-02-08,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,5,"Trẻ em là người giàu nhất cũng là người đơn giản nhất cây cam ngọt của tôi 1 cuốn sách nhẹ nhàng và mang nhiều ý nghĩa cuộc sống khi ta nhìn nó đơn giản nó sẽ cho ta sự an yên. Sống như trẻ thơ nghĩ như cách mình muốn trưởng thành từ từ thôi.
p/s bị bung 1 bên bìa bookcare bao không kĩ nhưng sách đẹp là mừng rồi",2022-02-28,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,5,"Sách đẹp, câu chuyện cảm động tôi đã khóc và cảm nhận nội dung truyền tải của câu chuyện vô cùng xúc động",2024-09-04,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,5,Rất hay và ý nghĩa.Nhiều lúc đọc cảm thấy rất xúc động.Hàng chất lượng giao nhanh .Mn yên tâm đặt,2024-10-25,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,4,"Mình đặt hàng trong đợt dịch nên giao hàng bị hoãn. Tuy vậy, sách vẫn mới và đẹp. Nội dung cuốn sách rất hấp dẫn, lúc nhẹ nhàng, lúc hối hả. Cây cam ngọt của tôi giúp mình có thêm cái nhìn và suy nghĩ khác về cuộc sống. Mình đã nức nở khi đọc xong cuốn sách này.",2022-03-23,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,5,"Tiki giao hàng rất nhanh, nội dung sách khỏi phải bàn, chất lượng giấy và in ấn cũng rất tốt 
Tuy nhiên mình hơi thất vọng vì hàng KHÔNG HỀ ĐƯỢC BỌC gì cả, một màng nhỏ cũng không, để trơ trong hộp carton và sách bị trầy gáy rất khó chịu",2022-02-11,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,5,"10/10
Không nói nhiều. Đây là cuốn sách yêu thích của mình. Nếu đã đọc về series Sự im lặng của bầy cừu rồi thì cuốn này sẽ là một cuốn tương tự Hannibal trỗi dậy (ý kiến riêng) 
Mình đã suy nghĩ khá nhiều và tìm được khá nhiều điểm chung. Bi kịch tuổi thơ của những đứa trẻ, nhưng sự trưởng thành và môi trường sống đưa họ tới những quyết định và phong cách sống khác nhau.",2022-08-08,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,5,"Giao hàng nhanh, đóng gói cẩn thânn, sach đep lăm aaaaa",2023-03-18,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,4,Sách đẹp và mới nội dung hay,2025-04-10,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,4,"Đều là đặt sách giảm giá mà bên fahasa giao hộp ngay ngắn nguyên vẹn gói hàng chống sốc kĩ lưỡng còn hộp tiki vừa móp vừa méo mở hộp ra thấy cuốn sách trơ trọi không có một miếng giấy bọc luôn.
Mình thấy vấn đề đóng gói được phản ánh nhiều rồi nhưng tiki vẫn chưa cải thiện",2021-03-26,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,5,"Cuốn sách thật sự rất đáng để đọc một lần. Mình là người không dễ xúc động, từng đọc qua Hãy chăm sóc mẹ, Bố con cá gai... nhưng không rơi một giọt nước mắt. Vậy mà phiêu lưu cùng với cuốn sách này khiến mình có một cảm xúc rất lạ và đã bật khóc. Mình là người rất hay thất vọng, tự ti về bản thân và nhận được nhiều sự thiếu tôn trọng, dè bĩu của người khác, nhưng đến giờ mình vẫn chưa thể xua đuổi con quỷ đó. Mình cảm thấy ở cậu bé này có một nghị lực rất tuyệt vời, đôi khi cũng muốn có một cây cam như cậu bé lắng nghe hết mọi chuyện trên trời dưới đất, muốn có một người bạn thấu hiểu và trìu mến với mình. Thì ra mình đang cô đơn, mình cảm thấy có quá nhiều tổn thương bởi cuộc đời mang lại mình cũng cần những người bạn như thế. Chắc có lẽ đó là lý do mình đã bật khóc khi cậu bé bị tổn thương. Tiền bạc cũng không thể nào thay thế nổi sự cảm thông, chia sẻ của một ai đó, chỉ cần họ xoa dịu thì con quỷ sẽ biến mất. Đây chỉ là một phần cảm xúc của mình khi đọc cuốn này, mình nghĩ rằng sẽ còn rất nhiều điều hay để mọi người khám phá, hãy đọc và cảm nhận thêm mọi người nhé. Hãy đồng hành cùng cậu bé, biết đâu hành trình bạn đang đi sẽ có những lúc gặp phải cậu bé này thì sao. Thật sự rất phiêu lưu, ấm ức, trẻ con, ấn áp và đau đớn.",2021-08-31,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,5,"Đọc được mấy câu trích dẫn của sách ở nhiều post rồi nên mê lắm TvT nay sách về mà mừng rớt nước mắt, mới và đẹp lắm. Tiki ship hàng đỉnh ghê, ko cần bọc chống sốc nhưng hộp vẫn vuông vắn, sách cũng nguyên vẹn nhìn thích xỉu",2022-03-04,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,3,"đóng gói rất sơ sài luôn ấy ạ không có 1 lớp chống sốc luôn, sách của mình bị cong rất nhiều luôn ấy bìa còn bị xước nữa 😥",2022-02-19,Neutral
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,5,"Sách về đến tay nguyên vẹn, đẹp. Có 1 chút xíu bụi ( ko chắc ) dính vào phần sách nhưng cũng chấp nhận. Nội dung thì xin phép ko bàn tới vì nó đã quá nổi tiếng, bạn nên mua về đọc trải nghiệm nha. Giao hàng của Tiki Trading thì nhanh lắm, tối đặt sáng mai đã có. Về đóng gói thì Tiki chỉ bỏ sách vào hộp rồi ship thôi nên cũng ko tránh khỏi những va chạm nhỏ. Nói chung mn nên đưa em này về nhà nhe. Cầm trên tay ngắm đẹp dữ lắm. Chụp hình lại còn mê hơn.",2022-02-12,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,5,"Trước khi nhận cuốn sách này mình nghĩ em nó sẽ dày và dài cơ nhưng không,em nó nhỏ nhắn xinh xắn, không quá dài với màu sắc đặc biệt. Khi bắt đầu đọc và khám phá em nó đã khiến mình đọc 1 mạch đến hết trong buổi chiều tối. Cuốn sách khiến mình bật cười một cách thoải mái nhưng cũng khiến mình khóc nấc lên qua mỗi chương. Cảm thấy mình sẽ học được nhiều điều từ đơn giản đến cách suy nghĩ của cậu bé Zeze. Cuốn sách hay mọi người nên đọc nhé.",2021-08-30,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,5,"Quá hay. Cuốn sách như một trái cam, có vị chua vị ngọt và nó thật hấp dẫn.
Mọi người nhất định phải mua cuốn này!
Tiki giao hàng nhanh, hỗ trợ nhiệt tình!
Sách của Nhã Nam luôn ổn về chất lượng.

🍊 Cây cam ngọt của tôi 🍊 
José Mauro de Vasconcelos

Câu chuyện kể về cậu bé Zezé sinh ra tại một làng quê nghèo của Brazil. Zezé là một đứa trẻ nhạy cảm nhưng cũng rất tinh nghịch, cậu thường dùng những trò nghịch ngợm của mình để trêu chọc hàng xóm cùng khu phố. Vì vậy cậu bị mọi người gắn cho cái mác không mấy thiện cảm, đương nhiên Zezé cũng hay bị bố mẹ đánh đòn. Vì gia cảnh nghèo khó, thiếu thốn cậu thậm chí còn chẳng có được một món đồ chơi trong ngày Giáng sinh. Nỗi khắc khổ của sự nghèo khó đến cùng cực đã làm lu mờ đi cái nhìn thiện lương cùng với trí tưởng tượng của cậu bé. Thế rồi Zezé đã kết bạn với một cây cam nhỏ sau vườn, kể từ đó cậu luôn tâm sự chia sẻ những câu chuyện vui buồn với cây cam. Zezé thực sự thích điều đó. Zezé đáng thương thường xuyên bị đánh mắng dù em chẳng làm gì sai cả. Và một dấu mốc lớn đã thay đổi cuộc đời Zezé, đó là lúc cậu gặp gỡ và kết thân với ông người Bồ, ông ấy bên cạnh cậu như người bạn chí cốt, cùng vui cùng chơi, ông cũng đã dạy cậu những điều thật ý nghĩa và cậu sẽ không bao giờ quên điều đó. Nhưng rồi ông người Bồ và cây cam nhỏ cũng phải rời xa Zezé mãi mãi, để lại khoảng trống không thể lấp đầy trong lòng cậu nhóc. Zezé gần như tuyệt vọng. Thật khó khăn nhưng cuối cùng Zezé cũng đã vượt qua và nhận ra được những điều tốt đẹp trong cuộc sống.
     Tuổi thơ của chúng ta cũng có đôi lúc dữ dội như Zezé, thèm khát một món đồ chơi đến thao thức, đối với những đứa trẻ nghèo thì ""có thứ gì mà chúng mong muốn hơn là những món đồ chơi cơ chứ"" hay chúng ta cũng đã từng nghĩ rằng cuộc đời này không đáng sống. 
Cây cam kia, dù rất nhiều gai nhưng những bông hoa của chúng trắng muốt, thơm ngát làm sao!
Cuộc sống của chúng ta cũng như vậy đó!",2021-08-27,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,5,"Một cuốn tiểu thuyết tự truyện làm thổn thức con tim ❤️ Mình đã tưởng tượng ra được ngôi nhà, vườn thú, cây cam và không ít lần tủm tỉm cười, rồi hai hàng nước mắt lăn dài trên má 🥰",2023-02-13,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,5,"Sách rất hay vừa nhận hàng cái đọc hết luôn trong 1 buổi tối dù biết trước đc 1 chút do nghe review nhưng vẫn k thể cầm đc nước mắt, đóng gói ổn hộp hơi móp nhưng rất cẩn thận",2023-04-18,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,4,"Sách có thể bọc bookcare nhưng lại ko có bookcare, vui lòng hoàn lại cho tôi",2023-05-06,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,1,"Giao hàng nhanh, nhưng trời mưa to suốt từ đêm qua đến sáng nay các bạn không cho mình cái bọc mà bỏ thẳng vào hộp luôn, hộp ướt sách cũng ướt. Quá thất vọng với cách đóng gói của tiki trading.",2021-10-04,Negative
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,1,"1 sao vì đơn hàng trễ hẹn tới 2 lần dù thời điểm mình đặt hàng đã hết giãn cách. Gửi *** lần 2 không được tiki phản hồi. Nhận sách thì hộp rách, sách bị nát góc, gáy sách méo rất nhiều.",2021-10-07,Negative
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,4,"Tiki giao hàng nhanh, sản phẩm tới tay hoàn thiện, mình có thắc mắc có phải chương trình bọc bìa sách đã ngưng rồi không lâu rồi những sách mình mua không còn bao sách nữa. Cuối cùng là nội dung sách rất tuyệt vời, được trải lòng và thấu cảm rất nhiều qua câu chuyện của Zezé! 4 sao vì vấn đề bọc sách thôi nhé, cảm ơn Tiki!",2022-07-17,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,5,"Sách khá hay, mọi người nên thử tìm đọc. Sách rất đẹp, được bọc cẩn thận, tuy nhiên gói hàng chưa kĩ lắm, may mắn là sách không bị hư hại. Thời gian giao hàng luôn nhanh và mình rất hài lòng về chất lượng và dịch vụ.",2022-04-16,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,5,"Một cuốn sách mỏng nhưng nội dung thì lại cực kỳ cảm động. Một cậu bé được coi là điềm xui xẻo, hư hỏng nhưng thực ra bên trong cậu lại là cả một tâm hồn ngây thơ đáng yêu và không kém phần sâu sắc. Một câu chuyện mà chắc chắn sẽ lấy đi không ít nước mắt của bạn đọc.",2021-08-19,Positive
tiki,74021317,Sách Cây Cam Ngọt Của Tôi,5,Quá hay nhưng buồn quá,2025-10-06,Positive
